valid_name,region,subgroup,group
Lampanyctus macropterus,Ecuador,Actinopterygii,Actinopterygii
Lampanyctus omostigma,Ecuador,Actinopterygii,Actinopterygii
Lampanyctus tenuiformis,Ecuador,Actinopterygii,Actinopterygii
Larimus acclivis,Ecuador,Actinopterygii,Actinopterygii
Larimus effulgens,Ecuador,Actinopterygii,Actinopterygii
Larimus pacificus,Ecuador,Actinopterygii,Actinopterygii
Lepidocybium flavobrunneum,Ecuador,Actinopterygii,Actinopterygii
Lepidonectes corallicola,Ecuador,Actinopterygii,Actinopterygii
Lepophidium prorates,Ecuador,Actinopterygii,Actinopterygii
Lestidiops pacificus,Ecuador,Actinopterygii,Actinopterygii
Letharchus rosenblatti,Ecuador,Actinopterygii,Actinopterygii
Leuroglossus stilbius,Ecuador,Actinopterygii,Actinopterygii
Lile stolifera,Ecuador,Actinopterygii,Actinopterygii
Liopropoma fasciatum,Ecuador,Actinopterygii,Actinopterygii
Liopropoma longilepis,Ecuador,Actinopterygii,Actinopterygii
Lonchopisthus sinuscalifornicus,Ecuador,Actinopterygii,Actinopterygii
Lophiodes caulinaris,Ecuador,Actinopterygii,Actinopterygii
Lophiodes spilurus,Ecuador,Actinopterygii,Actinopterygii
Loweina rara,Ecuador,Actinopterygii,Actinopterygii
Lucifuga inopinata,Ecuador,Actinopterygii,Actinopterygii
Lutjanus aratus,Ecuador,Actinopterygii,Actinopterygii
Lutjanus argentiventris,Ecuador,Actinopterygii,Actinopterygii
Lutjanus bohar,Ecuador,Actinopterygii,Actinopterygii
Lutjanus guttatus,Ecuador,Actinopterygii,Actinopterygii
Lutjanus jordani,Ecuador,Actinopterygii,Actinopterygii
Lutjanus novemfasciatus,Ecuador,Actinopterygii,Actinopterygii
Lutjanus russellii,Ecuador,Actinopterygii,Actinopterygii
Lutjanus viridis,Ecuador,Actinopterygii,Actinopterygii
Lycenchelys hadrogeneia,Ecuador,Actinopterygii,Actinopterygii
Lycenchelys incisa,Ecuador,Actinopterygii,Actinopterygii
Lycodapus australis,Ecuador,Actinopterygii,Actinopterygii
Lythrypnus dalli,Ecuador,Actinopterygii,Actinopterygii
Lythrypnus gilberti,Ecuador,Actinopterygii,Actinopterygii
Lythrypnus rhizophora,Ecuador,Actinopterygii,Actinopterygii
Makaira nigricans,Ecuador,Actinopterygii,Actinopterygii
Malacanthus brevirostris,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus ebisui,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus margaritae,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus sudensis,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus tetranemus,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus zonifer,Ecuador,Actinopterygii,Actinopterygii
Malacoctenus zonogaster,Ecuador,Actinopterygii,Actinopterygii
Malacosteus niger,Ecuador,Actinopterygii,Actinopterygii
Masturus lanceolatus,Ecuador,Actinopterygii,Actinopterygii
Mataeocephalus tenuicauda,Ecuador,Actinopterygii,Actinopterygii
Maurolicus breviculus,Ecuador,Actinopterygii,Actinopterygii
Melamphaes laeviceps,Ecuador,Actinopterygii,Actinopterygii
Melanorhinus cyanellus,Ecuador,Actinopterygii,Actinopterygii
Melanostigma bathium,Ecuador,Actinopterygii,Actinopterygii
Melichthys niger,Ecuador,Actinopterygii,Actinopterygii
Melichthys vidua,Ecuador,Actinopterygii,Actinopterygii
Membras gilberti,Ecuador,Actinopterygii,Actinopterygii
Menticirrhus elongatus,Ecuador,Actinopterygii,Actinopterygii
Microdesmus dipus,Ecuador,Actinopterygii,Actinopterygii
Microdesmus retropinnis,Ecuador,Actinopterygii,Actinopterygii
Microgobius curtus,Ecuador,Actinopterygii,Actinopterygii
Microgobius miraflorensis,Ecuador,Actinopterygii,Actinopterygii
Microgobius tabogensis,Ecuador,Actinopterygii,Actinopterygii
Microlophichthys microlophus,Ecuador,Actinopterygii,Actinopterygii
Micropogonias altipinnis,Ecuador,Actinopterygii,Actinopterygii
Microspathodon bairdii,Ecuador,Actinopterygii,Actinopterygii
Microspathodon dorsalis,Ecuador,Actinopterygii,Actinopterygii
Mola mola,Ecuador,Actinopterygii,Actinopterygii
Monolene maculipinna,Ecuador,Actinopterygii,Actinopterygii
Monomitopus malispinosus,Ecuador,Actinopterygii,Actinopterygii
Monomitopus torvus,Ecuador,Actinopterygii,Actinopterygii
Mugil cephalus,Ecuador,Actinopterygii,Actinopterygii
Mugil curema,Ecuador,Actinopterygii,Actinopterygii
Mugil galapagensis,Ecuador,Actinopterygii,Actinopterygii
Mugil setosus,Ecuador,Actinopterygii,Actinopterygii
Mulloidichthys dentatus,Ecuador,Actinopterygii,Actinopterygii
Muraena argus,Ecuador,Actinopterygii,Actinopterygii
Muraena clepsydra,Ecuador,Actinopterygii,Actinopterygii
Muraena lentiginosa,Ecuador,Actinopterygii,Actinopterygii
Mycteroperca olfax,Ecuador,Actinopterygii,Actinopterygii
Mycteroperca xenarcha,Ecuador,Actinopterygii,Actinopterygii
Myctophum affine,Ecuador,Actinopterygii,Actinopterygii
Myctophum aurolaternatum,Ecuador,Actinopterygii,Actinopterygii
Myctophum brachygnathum,Ecuador,Actinopterygii,Actinopterygii
Myctophum nitidulum,Ecuador,Actinopterygii,Actinopterygii
Myctophum spinosum,Ecuador,Actinopterygii,Actinopterygii
Myrichthys tigrinus,Ecuador,Actinopterygii,Actinopterygii
Myrichthys xysturus,Ecuador,Actinopterygii,Actinopterygii
Myripristis berndti,Ecuador,Actinopterygii,Actinopterygii
Myripristis leiognathus,Ecuador,Actinopterygii,Actinopterygii
Myroconger nigrodentatus,Ecuador,Actinopterygii,Actinopterygii
Myrophis vafer,Ecuador,Actinopterygii,Actinopterygii
Myxodagnus sagitta,Ecuador,Actinopterygii,Actinopterygii
Nannobrachium ritteri,Ecuador,Actinopterygii,Actinopterygii
Naso brevirostris,Ecuador,Actinopterygii,Actinopterygii
Naso vlamingii,Ecuador,Actinopterygii,Actinopterygii
Naucrates ductor,Ecuador,Actinopterygii,Actinopterygii
Nealotus tripes,Ecuador,Actinopterygii,Actinopterygii
Nebris occidentalis,Ecuador,Actinopterygii,Actinopterygii
Nematistius pectoralis,Ecuador,Actinopterygii,Actinopterygii
Nemichthys scolopaceus,Ecuador,Actinopterygii,Actinopterygii
Nexilosus latifrons,Ecuador,Actinopterygii,Actinopterygii
Nezumia convergens,Ecuador,Actinopterygii,Actinopterygii
Nezumia latirostrata,Ecuador,Actinopterygii,Actinopterygii
Nezumia ventralis,Ecuador,Actinopterygii,Actinopterygii
Nicholsina denticulata,Ecuador,Actinopterygii,Actinopterygii
Nomeus gronovii,Ecuador,Actinopterygii,Actinopterygii
Notacanthus spinosus,Ecuador,Actinopterygii,Actinopterygii
Notarius kessleri,Ecuador,Actinopterygii,Actinopterygii
Notolychnus valdiviae,Ecuador,Actinopterygii,Actinopterygii
Notoscopelus elongatus,Ecuador,Actinopterygii,Actinopterygii
Novaculichthys taeniourus,Ecuador,Actinopterygii,Actinopterygii
Occidentarius platypogon,Ecuador,Actinopterygii,Actinopterygii
Odontoscion eurymesops,Ecuador,Actinopterygii,Actinopterygii
Odontoscion xanthops,Ecuador,Actinopterygii,Actinopterygii
Ogcocephalus darwini,Ecuador,Actinopterygii,Actinopterygii
Ogcocephalus radiatus,Ecuador,Actinopterygii,Actinopterygii
Ogilbia deroyi,Ecuador,Actinopterygii,Actinopterygii
Ogilbia galapagosensis,Ecuador,Actinopterygii,Actinopterygii
Ogilbia ventralis,Ecuador,Actinopterygii,Actinopterygii
Oligoplites altus,Ecuador,Actinopterygii,Actinopterygii
Oligoplites refulgens,Ecuador,Actinopterygii,Actinopterygii
Oligoplites saurus,Ecuador,Actinopterygii,Actinopterygii
Ophichthus arneutes,Ecuador,Actinopterygii,Actinopterygii
Ophichthus frontalis,Ecuador,Actinopterygii,Actinopterygii
Ophichthus remiger,Ecuador,Actinopterygii,Actinopterygii
Ophichthus rugifer,Ecuador,Actinopterygii,Actinopterygii
Ophichthus tetratrema,Ecuador,Actinopterygii,Actinopterygii
Ophichthus triserialis,Ecuador,Actinopterygii,Actinopterygii
Ophichthus zophochir,Ecuador,Actinopterygii,Actinopterygii
Ophidion exul,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius atlanticus,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius steindachneri,Ecuador,Actinopterygii,Actinopterygii
Ophioscion scierus,Ecuador,Actinopterygii,Actinopterygii
Opisthonema berlangai,Ecuador,Actinopterygii,Actinopterygii
Opisthonema bulleri,Ecuador,Actinopterygii,Actinopterygii
Opisthonema libertate,Ecuador,Actinopterygii,Actinopterygii
Opisthonema oglinum,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus dovii,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus equatorialis,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus macrops,Ecuador,Actinopterygii,Actinopterygii
Opistognathus galapagensis,Ecuador,Actinopterygii,Actinopterygii
Opistognathus scops,Ecuador,Actinopterygii,Actinopterygii
Oplegnathus fasciatus,Ecuador,Actinopterygii,Actinopterygii
Oplegnathus insignis,Ecuador,Actinopterygii,Actinopterygii
Orthopristis cantharinus,Ecuador,Actinopterygii,Actinopterygii
Orthopristis chalceus,Ecuador,Actinopterygii,Actinopterygii
Orthopristis forbesi,Ecuador,Actinopterygii,Actinopterygii
Orthopristis lethopristis,Ecuador,Actinopterygii,Actinopterygii
Ostracion meleagris,Ecuador,Actinopterygii,Actinopterygii
Otophidium indefatigabile,Ecuador,Actinopterygii,Actinopterygii
Oxycirrhites typus,Ecuador,Actinopterygii,Actinopterygii
Pachycara rimae,Ecuador,Actinopterygii,Actinopterygii
Paraclinus fehlmanni,Ecuador,Actinopterygii,Actinopterygii
Paraclinus mexicanus,Ecuador,Actinopterygii,Actinopterygii
Paraconger californiensis,Ecuador,Actinopterygii,Actinopterygii
Paraconger similis,Ecuador,Actinopterygii,Actinopterygii
Parahypsos piersoni,Ecuador,Actinopterygii,Actinopterygii
Paralabrax albomaculatus,Ecuador,Actinopterygii,Actinopterygii
Paralabrax callaensis,Ecuador,Actinopterygii,Actinopterygii
Paralabrax humeralis,Ecuador,Actinopterygii,Actinopterygii
Paraletharchus opercularis,Ecuador,Actinopterygii,Actinopterygii
Paralichthys woolmani,Ecuador,Actinopterygii,Actinopterygii
Paraliparis darwini,Ecuador,Actinopterygii,Actinopterygii
Paraliparis galapagosensis,Ecuador,Actinopterygii,Actinopterygii
Paraliparis rosaceus,Ecuador,Actinopterygii,Actinopterygii
Paralonchurus dumerilii,Ecuador,Actinopterygii,Actinopterygii
Paralonchurus petersii,Ecuador,Actinopterygii,Actinopterygii
Paranthias colonus,Ecuador,Actinopterygii,Actinopterygii
Paranthias furcifer,Ecuador,Actinopterygii,Actinopterygii
Pareques perissa,Ecuador,Actinopterygii,Actinopterygii
Pareques viola,Ecuador,Actinopterygii,Actinopterygii
Parexocoetus brachypterus,Ecuador,Actinopterygii,Actinopterygii
Peprilus medius,Ecuador,Actinopterygii,Actinopterygii
Perissias taeniopterus,Ecuador,Actinopterygii,Actinopterygii
Peristedion barbiger,Ecuador,Actinopterygii,Actinopterygii
Peristedion crustosum,Ecuador,Actinopterygii,Actinopterygii
Petrotyx hopkinsi,Ecuador,Actinopterygii,Actinopterygii
Phaenomonas pinnata,Ecuador,Actinopterygii,Actinopterygii
Photostomias guernei,Ecuador,Actinopterygii,Actinopterygii
Phtheirichthys lineatus,Ecuador,Actinopterygii,Actinopterygii
Physiculus nematopus,Ecuador,Actinopterygii,Actinopterygii
Physiculus talarae,Ecuador,Actinopterygii,Actinopterygii
Plagiotremus azaleus,Ecuador,Actinopterygii,Actinopterygii
Platygillellus rubellulus,Ecuador,Actinopterygii,Actinopterygii
Pliosteostoma lutipinnis,Ecuador,Actinopterygii,Actinopterygii
Plotosus lineatus,Ecuador,Actinopterygii,Actinopterygii
Polydactylus approximans,Ecuador,Actinopterygii,Actinopterygii
Polydactylus opercularis,Ecuador,Actinopterygii,Actinopterygii
Pomacanthus zonipectus,Ecuador,Actinopterygii,Actinopterygii
Pomadasys branickii,Ecuador,Actinopterygii,Actinopterygii
Pomadasys macracanthus,Ecuador,Actinopterygii,Actinopterygii
Pomadasys panamensis,Ecuador,Actinopterygii,Actinopterygii
Pontinus clemensi,Ecuador,Actinopterygii,Actinopterygii
Pontinus furcirhinus,Ecuador,Actinopterygii,Actinopterygii
Pontinus sierra,Ecuador,Actinopterygii,Actinopterygii
Pontinus strigatus,Ecuador,Actinopterygii,Actinopterygii
Pontinus vaughani,Ecuador,Actinopterygii,Actinopterygii
Porichthys margaritatus,Ecuador,Actinopterygii,Actinopterygii
Poromitra capito,Ecuador,Actinopterygii,Actinopterygii
Poromitra crassiceps,Ecuador,Actinopterygii,Actinopterygii
Poromitra megalops,Ecuador,Actinopterygii,Actinopterygii
Priacanthus meeki,Ecuador,Actinopterygii,Actinopterygii
Prionotus albirostris,Ecuador,Actinopterygii,Actinopterygii
Prionotus miles,Ecuador,Actinopterygii,Actinopterygii
Prionotus ruscarius,Ecuador,Actinopterygii,Actinopterygii
Prionotus stephanophrys,Ecuador,Actinopterygii,Actinopterygii
Prionurus laticlavius,Ecuador,Actinopterygii,Actinopterygii
Prionurus punctatus,Ecuador,Actinopterygii,Actinopterygii
Pristigenys serrula,Ecuador,Actinopterygii,Actinopterygii
Pristipomoides zonatus,Ecuador,Actinopterygii,Actinopterygii
Prognathodes carlhubbsi,Ecuador,Actinopterygii,Actinopterygii
Prognichthys sealei,Ecuador,Actinopterygii,Actinopterygii
Prognichthys tringa,Ecuador,Actinopterygii,Actinopterygii
Pronotogrammus multifasciatus,Ecuador,Actinopterygii,Actinopterygii
Protemblemaria bicirrus,Ecuador,Actinopterygii,Actinopterygii
Psenes arafurensis,Ecuador,Actinopterygii,Actinopterygii
Psenes cyanophrys,Ecuador,Actinopterygii,Actinopterygii
Psenes pellucidus,Ecuador,Actinopterygii,Actinopterygii
Psenes sio,Ecuador,Actinopterygii,Actinopterygii
Pseudobalistes naufragium,Ecuador,Actinopterygii,Actinopterygii
Pseudogramma thaumasia,Ecuador,Actinopterygii,Actinopterygii
Pseudupeneus grandisquamis,Ecuador,Actinopterygii,Actinopterygii
Quassiremus evionthas,Ecuador,Actinopterygii,Actinopterygii
Remora albescens,Ecuador,Actinopterygii,Actinopterygii
Remora australis,Ecuador,Actinopterygii,Actinopterygii
Remora brachyptera,Ecuador,Actinopterygii,Actinopterygii
Remora osteochir,Ecuador,Actinopterygii,Actinopterygii
Remora remora,Ecuador,Actinopterygii,Actinopterygii
Rhynchoconger nitens,Ecuador,Actinopterygii,Actinopterygii
Rosenblattichthys volucris,Ecuador,Actinopterygii,Actinopterygii
Rouleina attrita,Ecuador,Actinopterygii,Actinopterygii
Rypticus bicolor,Ecuador,Actinopterygii,Actinopterygii
Rypticus nigripinnis,Ecuador,Actinopterygii,Actinopterygii
Sarda orientalis,Ecuador,Actinopterygii,Actinopterygii
Sardinops sagax,Ecuador,Actinopterygii,Actinopterygii
Sargocentron suborbitale,Ecuador,Actinopterygii,Actinopterygii
Scartichthys gigas,Ecuador,Actinopterygii,Actinopterygii
Scarus compressus,Ecuador,Actinopterygii,Actinopterygii
Scarus ghobban,Ecuador,Actinopterygii,Actinopterygii
Scarus perrico,Ecuador,Actinopterygii,Actinopterygii
Scarus rubroviolaceus,Ecuador,Actinopterygii,Actinopterygii
Scomber colias,Ecuador,Actinopterygii,Actinopterygii
Scomber japonicus,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus brasiliensis,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus concolor,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus maculatus,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus sierra,Ecuador,Actinopterygii,Actinopterygii
Scopeloberyx robustus,Ecuador,Actinopterygii,Actinopterygii
Scorpaena afuerae,Ecuador,Actinopterygii,Actinopterygii
Scorpaena histrio,Ecuador,Actinopterygii,Actinopterygii
Scorpaena mystes,Ecuador,Actinopterygii,Actinopterygii
Scorpaena plumieri,Ecuador,Actinopterygii,Actinopterygii
Scorpaena russula,Ecuador,Actinopterygii,Actinopterygii
Scorpaenodes xyris,Ecuador,Actinopterygii,Actinopterygii
Scorpaenopsis diabolus,Ecuador,Actinopterygii,Actinopterygii
Scytalichthys miurus,Ecuador,Actinopterygii,Actinopterygii
Sectator ocyurus,Ecuador,Actinopterygii,Actinopterygii
Selar crumenophthalmus,Ecuador,Actinopterygii,Actinopterygii
Selene brevoortii,Ecuador,Actinopterygii,Actinopterygii
Selene peruviana,Ecuador,Actinopterygii,Actinopterygii
Selene vomer,Ecuador,Actinopterygii,Actinopterygii
Semicossyphus darwini,Ecuador,Actinopterygii,Actinopterygii
Seriola lalandi,Ecuador,Actinopterygii,Actinopterygii
Seriola peruana,Ecuador,Actinopterygii,Actinopterygii
Seriola rivoliana,Ecuador,Actinopterygii,Actinopterygii
Seriolella violacea,Ecuador,Actinopterygii,Actinopterygii
Serranus aequidens,Ecuador,Actinopterygii,Actinopterygii
Serranus huascarii,Ecuador,Actinopterygii,Actinopterygii
Serranus psittacinus,Ecuador,Actinopterygii,Actinopterygii
Serranus stilbostigma,Ecuador,Actinopterygii,Actinopterygii
Serrivomer sector,Ecuador,Actinopterygii,Actinopterygii
Sicyases sanguineus,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides angusticeps,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides annulatus,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides lobatus,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides rosenblatti,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides sechurae,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides trichocephalus,Ecuador,Actinopterygii,Actinopterygii
Sphyraena barracuda,Ecuador,Actinopterygii,Actinopterygii
Sphyraena ensis,Ecuador,Actinopterygii,Actinopterygii
Sphyraena idiastes,Ecuador,Actinopterygii,Actinopterygii
Sphyraena qenie,Ecuador,Actinopterygii,Actinopterygii
Starksia galapagensis,Ecuador,Actinopterygii,Actinopterygii
Starksia leucovitta,Ecuador,Actinopterygii,Actinopterygii
Stathmonotus culebrai,Ecuador,Actinopterygii,Actinopterygii
Stegastes acapulcoensis,Ecuador,Actinopterygii,Actinopterygii
Stegastes arcifrons,Ecuador,Actinopterygii,Actinopterygii
Stegastes beebei,Ecuador,Actinopterygii,Actinopterygii
Stegastes flavilatus,Ecuador,Actinopterygii,Actinopterygii
Stegastes leucorus,Ecuador,Actinopterygii,Actinopterygii
Stegastes rectifraenum,Ecuador,Actinopterygii,Actinopterygii
Stellifer chrysoleuca,Ecuador,Actinopterygii,Actinopterygii
Stellifer ericymba,Ecuador,Actinopterygii,Actinopterygii
Stellifer mancorensis,Ecuador,Actinopterygii,Actinopterygii
Stellifer oscitans,Ecuador,Actinopterygii,Actinopterygii
Stellifer zestocarus,Ecuador,Actinopterygii,Actinopterygii
Sternoptyx diaphana,Ecuador,Actinopterygii,Actinopterygii
Sternoptyx obscura,Ecuador,Actinopterygii,Actinopterygii
Stethojulis bandanensis,Ecuador,Actinopterygii,Actinopterygii
Stomias atriventer,Ecuador,Actinopterygii,Actinopterygii
Stomias colubrinus,Ecuador,Actinopterygii,Actinopterygii
Strongylura exilis,Ecuador,Actinopterygii,Actinopterygii
Strongylura fluviatilis,Ecuador,Actinopterygii,Actinopterygii
Strongylura scapularis,Ecuador,Actinopterygii,Actinopterygii
Stylephorus chordatus,Ecuador,Actinopterygii,Actinopterygii
Sufflamen fraenatum,Ecuador,Actinopterygii,Actinopterygii
Sufflamen verres,Ecuador,Actinopterygii,Actinopterygii
Syacium latifrons,Ecuador,Actinopterygii,Actinopterygii
Syacium longidorsale,Ecuador,Actinopterygii,Actinopterygii
Syacium micrurum,Ecuador,Actinopterygii,Actinopterygii
Syacium ovale,Ecuador,Actinopterygii,Actinopterygii
Symbolophorus evermanni,Ecuador,Actinopterygii,Actinopterygii
Symphurus atramentatus,Ecuador,Actinopterygii,Actinopterygii
Symphurus callopterus,Ecuador,Actinopterygii,Actinopterygii
Symphurus chabanaudi,Ecuador,Actinopterygii,Actinopterygii
Symphurus diabolicus,Ecuador,Actinopterygii,Actinopterygii
Symphurus elongatus,Ecuador,Actinopterygii,Actinopterygii
Symphurus melanurus,Ecuador,Actinopterygii,Actinopterygii
Symphurus melasmatotheca,Ecuador,Actinopterygii,Actinopterygii
Symphurus oligomerus,Ecuador,Actinopterygii,Actinopterygii
Symphurus undecimplerus,Ecuador,Actinopterygii,Actinopterygii
Symphurus varius,Ecuador,Actinopterygii,Actinopterygii
Synchiropus atrilabiatus,Ecuador,Actinopterygii,Actinopterygii
Syngnathus macrobrachium,Ecuador,Actinopterygii,Actinopterygii
Synodus evermanni,Ecuador,Actinopterygii,Actinopterygii
Synodus lacertinus,Ecuador,Actinopterygii,Actinopterygii
Synodus scituliceps,Ecuador,Actinopterygii,Actinopterygii
Synodus sechurae,Ecuador,Actinopterygii,Actinopterygii
Taaningichthys paurolychnus,Ecuador,Actinopterygii,Actinopterygii
Taenianotus triacanthus,Ecuador,Actinopterygii,Actinopterygii
Talismania bifurcata,Ecuador,Actinopterygii,Actinopterygii
Taractes rubescens,Ecuador,Actinopterygii,Actinopterygii
Tetrapturus angustirostris,Ecuador,Actinopterygii,Actinopterygii
Thalassoma grammaticum,Ecuador,Actinopterygii,Actinopterygii
Thalassoma lucasanum,Ecuador,Actinopterygii,Actinopterygii
Thalassoma lutescens,Ecuador,Actinopterygii,Actinopterygii
Thalassoma purpureum,Ecuador,Actinopterygii,Actinopterygii
Thermichthys hollisi,Ecuador,Actinopterygii,Actinopterygii
Thunnus alalunga,Ecuador,Actinopterygii,Actinopterygii
Thunnus albacares,Ecuador,Actinopterygii,Actinopterygii
Thunnus obesus,Ecuador,Actinopterygii,Actinopterygii
Thysanactis dentex,Ecuador,Actinopterygii,Actinopterygii
Tigrigobius nesiotes,Ecuador,Actinopterygii,Actinopterygii
Tomicodon boehlkei,Ecuador,Actinopterygii,Actinopterygii
Tomicodon chilensis,Ecuador,Actinopterygii,Actinopterygii
Tomicodon petersii,Ecuador,Actinopterygii,Actinopterygii
Tomicodon prodomus,Ecuador,Actinopterygii,Actinopterygii
Trachinotus blochii,Ecuador,Actinopterygii,Actinopterygii
Trachinotus kennedyi,Ecuador,Actinopterygii,Actinopterygii
