valid_name,region,subgroup,group
Engraulis ringens,Peru,Actinopterygii,Actinopterygii
Engyophrys sanctilaurentii,Peru,Actinopterygii,Actinopterygii
Epinephelus analogus,Peru,Actinopterygii,Actinopterygii
Epinephelus labriformis,Peru,Actinopterygii,Actinopterygii
Epinephelus quinquefasciatus,Peru,Actinopterygii,Actinopterygii
Ethmidium maculatum,Peru,Actinopterygii,Actinopterygii
Etropus ectenes,Peru,Actinopterygii,Actinopterygii
Etropus peruvianus,Peru,Actinopterygii,Actinopterygii
Etrumeus teres,Peru,Actinopterygii,Actinopterygii
Eucinostomus gracilis,Peru,Actinopterygii,Actinopterygii
Eugerres periche,Peru,Actinopterygii,Actinopterygii
Eurypharynx pelecanoides,Peru,Actinopterygii,Actinopterygii
Euthynnus lineatus,Peru,Actinopterygii,Actinopterygii
Evermannia zosterura,Peru,Actinopterygii,Actinopterygii
Evorthodus minutus,Peru,Actinopterygii,Actinopterygii
Exocoetus obtusirostris,Peru,Actinopterygii,Actinopterygii
Exocoetus volitans,Peru,Actinopterygii,Actinopterygii
Fistularia corneta,Peru,Actinopterygii,Actinopterygii
Fowlerichthys avalonis,Peru,Actinopterygii,Actinopterygii
Galeichthys peruvianus,Peru,Actinopterygii,Actinopterygii
Genyatremus dovii,Peru,Actinopterygii,Actinopterygii
Genyatremus pacifici,Peru,Actinopterygii,Actinopterygii
Genypterus chilensis,Peru,Actinopterygii,Actinopterygii
Genypterus maculatus,Peru,Actinopterygii,Actinopterygii
Gerres simillimus,Peru,Actinopterygii,Actinopterygii
Girella freminvillii,Peru,Actinopterygii,Actinopterygii
Gobiesox marmoratus,Peru,Actinopterygii,Actinopterygii
Gobioides peruanus,Peru,Actinopterygii,Actinopterygii
Gobiomorus maculatus,Peru,Actinopterygii,Actinopterygii
Gobiosoma nudum,Peru,Actinopterygii,Actinopterygii
Gobiosoma paradoxum,Peru,Actinopterygii,Actinopterygii
Gymneleotris seminuda,Peru,Actinopterygii,Actinopterygii
Gymnothorax angusticeps,Peru,Actinopterygii,Actinopterygii
Gymnothorax dovii,Peru,Actinopterygii,Actinopterygii
Gymnothorax equatorialis,Peru,Actinopterygii,Actinopterygii
Gymnothorax porphyreus,Peru,Actinopterygii,Actinopterygii
Gymnothorax serratidens,Peru,Actinopterygii,Actinopterygii
Haemulon steindachneri,Peru,Actinopterygii,Actinopterygii
Haemulopsis axillaris,Peru,Actinopterygii,Actinopterygii
Haemulopsis leuciscus,Peru,Actinopterygii,Actinopterygii
Haemulopsis nitidus,Peru,Actinopterygii,Actinopterygii
Halichoeres aestuaricola,Peru,Actinopterygii,Actinopterygii
Halichoeres dispilus,Peru,Actinopterygii,Actinopterygii
Halichoeres notospilus,Peru,Actinopterygii,Actinopterygii
Hemanthias peruanus,Peru,Actinopterygii,Actinopterygii
Hemanthias signifer,Peru,Actinopterygii,Actinopterygii
Hemicaranx leucurus,Peru,Actinopterygii,Actinopterygii
Hemicaranx zelotes,Peru,Actinopterygii,Actinopterygii
Hemilutjanus macrophthalmos,Peru,Actinopterygii,Actinopterygii
Hemiramphus saltator,Peru,Actinopterygii,Actinopterygii
Herpetoichthys fossatus,Peru,Actinopterygii,Actinopterygii
Hippocampus ingens,Peru,Actinopterygii,Actinopterygii
Hippoglossina bollmani,Peru,Actinopterygii,Actinopterygii
Hippoglossina macrops,Peru,Actinopterygii,Actinopterygii
Hippoglossina montemaris,Peru,Actinopterygii,Actinopterygii
Hippoglossina tetrophthalma,Peru,Actinopterygii,Actinopterygii
Hirundichthys rondeletii,Peru,Actinopterygii,Actinopterygii
Holacanthus passer,Peru,Actinopterygii,Actinopterygii
Holtbyrnia intermedia,Peru,Actinopterygii,Actinopterygii
Holtbyrnia latifrons,Peru,Actinopterygii,Actinopterygii
Hoplostethus mento,Peru,Actinopterygii,Actinopterygii
Hoplostethus pacificus,Peru,Actinopterygii,Actinopterygii
Hoplunnis pacifica,Peru,Actinopterygii,Actinopterygii
Hygophum proximum,Peru,Actinopterygii,Actinopterygii
Hyporhamphus gilli,Peru,Actinopterygii,Actinopterygii
Hyporthodus acanthistius,Peru,Actinopterygii,Actinopterygii
Hyporthodus niphobles,Peru,Actinopterygii,Actinopterygii
Hypsoblennius brevipinnis,Peru,Actinopterygii,Actinopterygii
Hypsoblennius caulopus,Peru,Actinopterygii,Actinopterygii
Hypsoblennius paytensis,Peru,Actinopterygii,Actinopterygii
Hypsoblennius robustus,Peru,Actinopterygii,Actinopterygii
Hypsoblennius sordidus,Peru,Actinopterygii,Actinopterygii
Ilisha fuerthii,Peru,Actinopterygii,Actinopterygii
Isacia conceptionis,Peru,Actinopterygii,Actinopterygii
Isopisthus remifer,Peru,Actinopterygii,Actinopterygii
Istiompax indica,Peru,Actinopterygii,Actinopterygii
Johnrandallia nigrirostris,Peru,Actinopterygii,Actinopterygii
Kajikia audax,Peru,Actinopterygii,Actinopterygii
Kathetostoma averruncus,Peru,Actinopterygii,Actinopterygii
Katsuwonus pelamis,Peru,Actinopterygii,Actinopterygii
Kyphosus analogus,Peru,Actinopterygii,Actinopterygii
Labrisomus multiporosus,Peru,Actinopterygii,Actinopterygii
Labrisomus philippii,Peru,Actinopterygii,Actinopterygii
Lagocephalus lagocephalus,Peru,Actinopterygii,Actinopterygii
Larimus acclivis,Peru,Actinopterygii,Actinopterygii
Larimus argenteus,Peru,Actinopterygii,Actinopterygii
Larimus effulgens,Peru,Actinopterygii,Actinopterygii
Larimus pacificus,Peru,Actinopterygii,Actinopterygii
Lepidocybium flavobrunneum,Peru,Actinopterygii,Actinopterygii
Lepophidium microlepis,Peru,Actinopterygii,Actinopterygii
Lepophidium negropinna,Peru,Actinopterygii,Actinopterygii
Lepophidium pardale,Peru,Actinopterygii,Actinopterygii
Lepophidium prorates,Peru,Actinopterygii,Actinopterygii
Leptonotus blainvilleanus,Peru,Actinopterygii,Actinopterygii
Lile stolifera,Peru,Actinopterygii,Actinopterygii
Lobotes pacificus,Peru,Actinopterygii,Actinopterygii
Lophiodes caulinaris,Peru,Actinopterygii,Actinopterygii
Lophiodes spilurus,Peru,Actinopterygii,Actinopterygii
Lutjanus argentiventris,Peru,Actinopterygii,Actinopterygii
Lutjanus guttatus,Peru,Actinopterygii,Actinopterygii
Lutjanus jordani,Peru,Actinopterygii,Actinopterygii
Lutjanus novemfasciatus,Peru,Actinopterygii,Actinopterygii
Lutjanus peru,Peru,Actinopterygii,Actinopterygii
Lycenchelys chauliodus,Peru,Actinopterygii,Actinopterygii
Lycenchelys cicatrifer,Peru,Actinopterygii,Actinopterygii
Lycenchelys incisa,Peru,Actinopterygii,Actinopterygii
Lycenchelys pentactina,Peru,Actinopterygii,Actinopterygii
Lycenchelys pequenoi,Peru,Actinopterygii,Actinopterygii
Lycenchelys peruana,Peru,Actinopterygii,Actinopterygii
Lycenchelys scaurus,Peru,Actinopterygii,Actinopterygii
Lycodapus mandibularis,Peru,Actinopterygii,Actinopterygii
Malacoctenus tetranemus,Peru,Actinopterygii,Actinopterygii
Melamphaes acanthomus,Peru,Actinopterygii,Actinopterygii
Melanocetus johnsonii,Peru,Actinopterygii,Actinopterygii
Melanorhinus cyanellus,Peru,Actinopterygii,Actinopterygii
Menticirrhus elongatus,Peru,Actinopterygii,Actinopterygii
Menticirrhus nasus,Peru,Actinopterygii,Actinopterygii
Menticirrhus paitensis,Peru,Actinopterygii,Actinopterygii
Menticirrhus panamensis,Peru,Actinopterygii,Actinopterygii
Merluccius albidus,Peru,Actinopterygii,Actinopterygii
Microgobius crocatus,Peru,Actinopterygii,Actinopterygii
Microgobius curtus,Peru,Actinopterygii,Actinopterygii
Microgobius emblematicus,Peru,Actinopterygii,Actinopterygii
Microgobius miraflorensis,Peru,Actinopterygii,Actinopterygii
Microgobius tabogensis,Peru,Actinopterygii,Actinopterygii
Microlepidotus brevipinnis,Peru,Actinopterygii,Actinopterygii
Micropogonias altipinnis,Peru,Actinopterygii,Actinopterygii
Monolene maculipinna,Peru,Actinopterygii,Actinopterygii
Monomitopus malispinosus,Peru,Actinopterygii,Actinopterygii
Mugil cephalus,Peru,Actinopterygii,Actinopterygii
Mugil curema,Peru,Actinopterygii,Actinopterygii
Mulloidichthys dentatus,Peru,Actinopterygii,Actinopterygii
Muraena argus,Peru,Actinopterygii,Actinopterygii
Muraena lentiginosa,Peru,Actinopterygii,Actinopterygii
Mycteroperca olfax,Peru,Actinopterygii,Actinopterygii
Mycteroperca xenarcha,Peru,Actinopterygii,Actinopterygii
Myctophum affine,Peru,Actinopterygii,Actinopterygii
Myctophum nitidulum,Peru,Actinopterygii,Actinopterygii
Myrichthys tigrinus,Peru,Actinopterygii,Actinopterygii
Myrophis vafer,Peru,Actinopterygii,Actinopterygii
Myxodagnus macrognathus,Peru,Actinopterygii,Actinopterygii
Myxodes viridis,Peru,Actinopterygii,Actinopterygii
Nannobrachium phyllisae,Peru,Actinopterygii,Actinopterygii
Naucrates ductor,Peru,Actinopterygii,Actinopterygii
Nebris occidentalis,Peru,Actinopterygii,Actinopterygii
Nematistius pectoralis,Peru,Actinopterygii,Actinopterygii
Nemichthys scolopaceus,Peru,Actinopterygii,Actinopterygii
Neobythites stelliferoides,Peru,Actinopterygii,Actinopterygii
Neoopisthopterus tropicus,Peru,Actinopterygii,Actinopterygii
Nexilosus latifrons,Peru,Actinopterygii,Actinopterygii
Nezumia bairdii,Peru,Actinopterygii,Actinopterygii
Nezumia convergens,Peru,Actinopterygii,Actinopterygii
Nezumia parini,Peru,Actinopterygii,Actinopterygii
Nezumia stelgidolepis,Peru,Actinopterygii,Actinopterygii
Nicholsina denticulata,Peru,Actinopterygii,Actinopterygii
Notarius troschelii,Peru,Actinopterygii,Actinopterygii
Odontesthes regia,Peru,Actinopterygii,Actinopterygii
Odontoscion xanthops,Peru,Actinopterygii,Actinopterygii
Ogcocephalus darwini,Peru,Actinopterygii,Actinopterygii
Ogcocephalus porrectus,Peru,Actinopterygii,Actinopterygii
Oligoplites altus,Peru,Actinopterygii,Actinopterygii
Oligoplites refulgens,Peru,Actinopterygii,Actinopterygii
Oligoplites saurus,Peru,Actinopterygii,Actinopterygii
Oneirodes rosenblatti,Peru,Actinopterygii,Actinopterygii
Ophichthus remiger,Peru,Actinopterygii,Actinopterygii
Ophichthus triserialis,Peru,Actinopterygii,Actinopterygii
Ophichthus zophochir,Peru,Actinopterygii,Actinopterygii
Ophidion fulvum,Peru,Actinopterygii,Actinopterygii
Ophioblennius steindachneri,Peru,Actinopterygii,Actinopterygii
Ophioscion scierus,Peru,Actinopterygii,Actinopterygii
Ophioscion vermicularis,Peru,Actinopterygii,Actinopterygii
Opisthonema libertate,Peru,Actinopterygii,Actinopterygii
Opisthonema medirastre,Peru,Actinopterygii,Actinopterygii
Opisthopterus dovii,Peru,Actinopterygii,Actinopterygii
Opisthopterus equatorialis,Peru,Actinopterygii,Actinopterygii
Oplegnathus insignis,Peru,Actinopterygii,Actinopterygii
Orthopristis chalceus,Peru,Actinopterygii,Actinopterygii
Paraclinus fehlmanni,Peru,Actinopterygii,Actinopterygii
Paraconger californiensis,Peru,Actinopterygii,Actinopterygii
Parahypsos piersoni,Peru,Actinopterygii,Actinopterygii
Paralabrax callaensis,Peru,Actinopterygii,Actinopterygii
Paralabrax humeralis,Peru,Actinopterygii,Actinopterygii
Paralabrax loro,Peru,Actinopterygii,Actinopterygii
Paralichthys adspersus,Peru,Actinopterygii,Actinopterygii
Paralichthys woolmani,Peru,Actinopterygii,Actinopterygii
Paraliparis carlbondi,Peru,Actinopterygii,Actinopterygii
Paraliparis merodontus,Peru,Actinopterygii,Actinopterygii
Paralonchurus dumerilii,Peru,Actinopterygii,Actinopterygii
Paralonchurus goodei,Peru,Actinopterygii,Actinopterygii
Paralonchurus peruanus,Peru,Actinopterygii,Actinopterygii
Paralonchurus petersii,Peru,Actinopterygii,Actinopterygii
Paralonchurus rathbuni,Peru,Actinopterygii,Actinopterygii
Paranthias colonus,Peru,Actinopterygii,Actinopterygii
Parapsettus panamensis,Peru,Actinopterygii,Actinopterygii
Pareques lanfeari,Peru,Actinopterygii,Actinopterygii
Pareques viola,Peru,Actinopterygii,Actinopterygii
Patagonotothen ramsayi,Peru,Actinopterygii,Actinopterygii
Peprilus medius,Peru,Actinopterygii,Actinopterygii
Peristedion barbiger,Peru,Actinopterygii,Actinopterygii
Physiculus nematopus,Peru,Actinopterygii,Actinopterygii
Physiculus talarae,Peru,Actinopterygii,Actinopterygii
Plagiotremus azaleus,Peru,Actinopterygii,Actinopterygii
Poecilia reticulata,Peru,Actinopterygii,Actinopterygii
Polydactylus approximans,Peru,Actinopterygii,Actinopterygii
Polydactylus opercularis,Peru,Actinopterygii,Actinopterygii
Pomacanthus zonipectus,Peru,Actinopterygii,Actinopterygii
Pomadasys bayanus,Peru,Actinopterygii,Actinopterygii
Pomadasys branickii,Peru,Actinopterygii,Actinopterygii
Pomadasys panamensis,Peru,Actinopterygii,Actinopterygii
Pomadasys schyrii,Peru,Actinopterygii,Actinopterygii
Pontinus clemensi,Peru,Actinopterygii,Actinopterygii
Pontinus furcirhinus,Peru,Actinopterygii,Actinopterygii
Pontinus sierra,Peru,Actinopterygii,Actinopterygii
Porichthys margaritatus,Peru,Actinopterygii,Actinopterygii
Poromitra crassiceps,Peru,Actinopterygii,Actinopterygii
Prionotus horrens,Peru,Actinopterygii,Actinopterygii
Prionotus stephanophrys,Peru,Actinopterygii,Actinopterygii
Prionurus laticlavius,Peru,Actinopterygii,Actinopterygii
Pristigenys serrula,Peru,Actinopterygii,Actinopterygii
Prolatilus jugularis,Peru,Actinopterygii,Actinopterygii
Pronotogrammus multifasciatus,Peru,Actinopterygii,Actinopterygii
Psenes sio,Peru,Actinopterygii,Actinopterygii
Pseudobalistes naufragium,Peru,Actinopterygii,Actinopterygii
Pseudogramma thaumasia,Peru,Actinopterygii,Actinopterygii
Pseudorhombus binii,Peru,Actinopterygii,Actinopterygii
Pseudupeneus grandisquamis,Peru,Actinopterygii,Actinopterygii
Remora brachyptera,Peru,Actinopterygii,Actinopterygii
Remora remora,Peru,Actinopterygii,Actinopterygii
Rhynchoconger nitens,Peru,Actinopterygii,Actinopterygii
Rouleina attrita,Peru,Actinopterygii,Actinopterygii
Ruvettus pretiosus,Peru,Actinopterygii,Actinopterygii
Rypticus bicolor,Peru,Actinopterygii,Actinopterygii
Rypticus nigripinnis,Peru,Actinopterygii,Actinopterygii
Saccogaster normae,Peru,Actinopterygii,Actinopterygii
Sarda orientalis,Peru,Actinopterygii,Actinopterygii
Sardinops sagax,Peru,Actinopterygii,Actinopterygii
Scartichthys gigas,Peru,Actinopterygii,Actinopterygii
Scartichthys viridis,Peru,Actinopterygii,Actinopterygii
Scarus dubius,Peru,Actinopterygii,Actinopterygii
Scarus perrico,Peru,Actinopterygii,Actinopterygii
Schedophilus haedrichi,Peru,Actinopterygii,Actinopterygii
Sciaena callaensis,Peru,Actinopterygii,Actinopterygii
Sciaena deliciosa,Peru,Actinopterygii,Actinopterygii
Sciaena wieneri,Peru,Actinopterygii,Actinopterygii
Scomber japonicus,Peru,Actinopterygii,Actinopterygii
Scomberomorus sierra,Peru,Actinopterygii,Actinopterygii
Scopelarchoides danae,Peru,Actinopterygii,Actinopterygii
Scopelarchoides nicholsi,Peru,Actinopterygii,Actinopterygii
Scopelengys tristis,Peru,Actinopterygii,Actinopterygii
Scopeloberyx robustus,Peru,Actinopterygii,Actinopterygii
Scopelosaurus hubbsi,Peru,Actinopterygii,Actinopterygii
Scorpaena afuerae,Peru,Actinopterygii,Actinopterygii
Scorpaena histrio,Peru,Actinopterygii,Actinopterygii
Scorpaena mystes,Peru,Actinopterygii,Actinopterygii
Scorpaena russula,Peru,Actinopterygii,Actinopterygii
Scorpaena tierrae,Peru,Actinopterygii,Actinopterygii
Scorpaenodes xyris,Peru,Actinopterygii,Actinopterygii
Searsia koefoedi,Peru,Actinopterygii,Actinopterygii
Sectator ocyurus,Peru,Actinopterygii,Actinopterygii
Selar crumenophthalmus,Peru,Actinopterygii,Actinopterygii
Selene brevoortii,Peru,Actinopterygii,Actinopterygii
Selene orstedii,Peru,Actinopterygii,Actinopterygii
Selene peruviana,Peru,Actinopterygii,Actinopterygii
Semicossyphus darwini,Peru,Actinopterygii,Actinopterygii
Seriola peruana,Peru,Actinopterygii,Actinopterygii
Seriola rivoliana,Peru,Actinopterygii,Actinopterygii
Seriolella violacea,Peru,Actinopterygii,Actinopterygii
Serranus huascarii,Peru,Actinopterygii,Actinopterygii
Serranus psittacinus,Peru,Actinopterygii,Actinopterygii
Serrivomer sector,Peru,Actinopterygii,Actinopterygii
Sicyases sanguineus,Peru,Actinopterygii,Actinopterygii
Sphoeroides angusticeps,Peru,Actinopterygii,Actinopterygii
Sphoeroides annulatus,Peru,Actinopterygii,Actinopterygii
Sphoeroides kendalli,Peru,Actinopterygii,Actinopterygii
Sphoeroides lobatus,Peru,Actinopterygii,Actinopterygii
Sphoeroides rosenblatti,Peru,Actinopterygii,Actinopterygii
Sphoeroides sechurae,Peru,Actinopterygii,Actinopterygii
Sphoeroides spengleri,Peru,Actinopterygii,Actinopterygii
Sphoeroides trichocephalus,Peru,Actinopterygii,Actinopterygii
Sphyraena ensis,Peru,Actinopterygii,Actinopterygii
Sphyraena idiastes,Peru,Actinopterygii,Actinopterygii
Stegastes acapulcoensis,Peru,Actinopterygii,Actinopterygii
Stegastes flavilatus,Peru,Actinopterygii,Actinopterygii
Stegastes rectifraenum,Peru,Actinopterygii,Actinopterygii
Stellifer ephelis,Peru,Actinopterygii,Actinopterygii
Stellifer ericymba,Peru,Actinopterygii,Actinopterygii
Stellifer fuerthii,Peru,Actinopterygii,Actinopterygii
Stellifer illecebrosus,Peru,Actinopterygii,Actinopterygii
Stellifer mancorensis,Peru,Actinopterygii,Actinopterygii
Stellifer minor,Peru,Actinopterygii,Actinopterygii
Stellifer oscitans,Peru,Actinopterygii,Actinopterygii
Stellifer pizarroensis,Peru,Actinopterygii,Actinopterygii
Sternoptyx diaphana,Peru,Actinopterygii,Actinopterygii
Stomias atriventer,Peru,Actinopterygii,Actinopterygii
Stomias colubrinus,Peru,Actinopterygii,Actinopterygii
Stromateus stellatus,Peru,Actinopterygii,Actinopterygii
Strongylura exilis,Peru,Actinopterygii,Actinopterygii
Syacium latifrons,Peru,Actinopterygii,Actinopterygii
Syacium longidorsale,Peru,Actinopterygii,Actinopterygii
Syacium ovale,Peru,Actinopterygii,Actinopterygii
Symphurus atramentatus,Peru,Actinopterygii,Actinopterygii
Symphurus callopterus,Peru,Actinopterygii,Actinopterygii
Symphurus chabanaudi,Peru,Actinopterygii,Actinopterygii
Symphurus civitatium,Peru,Actinopterygii,Actinopterygii
Symphurus melanurus,Peru,Actinopterygii,Actinopterygii
Symphurus melasmatotheca,Peru,Actinopterygii,Actinopterygii
Symphurus oligomerus,Peru,Actinopterygii,Actinopterygii
Symphurus prolatinaris,Peru,Actinopterygii,Actinopterygii
Symphurus undecimplerus,Peru,Actinopterygii,Actinopterygii
Symphurus williamsi,Peru,Actinopterygii,Actinopterygii
Synchiropus atrilabiatus,Peru,Actinopterygii,Actinopterygii
Syngnathus auliscus,Peru,Actinopterygii,Actinopterygii
Syngnathus macrobrachium,Peru,Actinopterygii,Actinopterygii
Synodus evermanni,Peru,Actinopterygii,Actinopterygii
Synodus foetens,Peru,Actinopterygii,Actinopterygii
Synodus lacertinus,Peru,Actinopterygii,Actinopterygii
Synodus marchenae,Peru,Actinopterygii,Actinopterygii
Synodus scituliceps,Peru,Actinopterygii,Actinopterygii
Synodus sechurae,Peru,Actinopterygii,Actinopterygii
Talismania bifurcata,Peru,Actinopterygii,Actinopterygii
Taractes rubescens,Peru,Actinopterygii,Actinopterygii
Thunnus albacares,Peru,Actinopterygii,Actinopterygii
Tomicodon chilensis,Peru,Actinopterygii,Actinopterygii
Tomicodon petersii,Peru,Actinopterygii,Actinopterygii
Trachinotus kennedyi,Peru,Actinopterygii,Actinopterygii
Trachinotus paitensis,Peru,Actinopterygii,Actinopterygii
Trachinotus rhodopus,Peru,Actinopterygii,Actinopterygii
Trachinotus stilbe,Peru,Actinopterygii,Actinopterygii
Trachurus murphyi,Peru,Actinopterygii,Actinopterygii
Trichiurus lepturus,Peru,Actinopterygii,Actinopterygii
Trinectes fimbriatus,Peru,Actinopterygii,Actinopterygii
Trinectes fluviatilis,Peru,Actinopterygii,Actinopterygii
Trinectes fonsecensis,Peru,Actinopterygii,Actinopterygii
Umbrina xanti,Peru,Actinopterygii,Actinopterygii
Venefica tentaculata,Peru,Actinopterygii,Actinopterygii
Vinciguerria lucetia,Peru,Actinopterygii,Actinopterygii
Xenichthys rupestris,Peru,Actinopterygii,Actinopterygii
Xenichthys xanti,Peru,Actinopterygii,Actinopterygii
Xenistius peruanus,Peru,Actinopterygii,Actinopterygii
Xenomugil thoburni,Peru,Actinopterygii,Actinopterygii
Xenomystax atrarius,Peru,Actinopterygii,Actinopterygii
Zalieutes elater,Peru,Actinopterygii,Actinopterygii
Zanclus cornutus,Peru,Actinopterygii,Actinopterygii
Aculeola nigra,Chile,Elasmobranchii,Elasmobranchii
Amblyraja doellojuradoi,Chile,Elasmobranchii,Elasmobranchii
Apristurus brunneus,Chile,Elasmobranchii,Elasmobranchii
Apristurus nasutus,Chile,Elasmobranchii,Elasmobranchii
Bathyraja brachyurops,Chile,Elasmobranchii,Elasmobranchii
Bathyraja longicauda,Chile,Elasmobranchii,Elasmobranchii
Bathyraja magellanica,Chile,Elasmobranchii,Elasmobranchii
Bythaelurus canescens,Chile,Elasmobranchii,Elasmobranchii
Carcharhinus amblyrhynchos,Chile,Elasmobranchii,Elasmobranchii
Centroscyllium granulatum,Chile,Elasmobranchii,Elasmobranchii
Centroscyllium nigrum,Chile,Elasmobranchii,Elasmobranchii
Cephalurus cephalus,Chile,Elasmobranchii,Elasmobranchii
Cetorhinus maximus,Chile,Elasmobranchii,Elasmobranchii
Deania calcea,Chile,Elasmobranchii,Elasmobranchii
Discopyge tschudii,Chile,Elasmobranchii,Elasmobranchii
Etmopterus granulosus,Chile,Elasmobranchii,Elasmobranchii
